input,target
neermalh,निर्मल
neermaana,निर्माण
nipurnahh,निपुण
nishanaa,निसाना
netraahh,नेत्र
nyayahh,न्याय
paathanah,पठन
panaaa,पन्ना
pariya,परी
parelleeah,परेली
pawaan,पवन
pavitraaa,पवित्र
patrikka,पत्रिका
paalaah,पाइला
pipall,पिपल
pushpah,पुष्प
pokhareh,पोखरी
pragatih,प्रगति
pranayaah,प्रणय
pradipaaah,प्रदीप
prabalah,प्रबल
prabhawa,प्रभाव
prayasahh,प्रयास
preeteeh,प्रीति
premahh,प्रेम
pragyahh,प्रज्ञा
fateekaaah,फटिक
phoola,फूल
bagah,बगल
baganaaah,बगान
bagaichaaahh,बगैँचा
bachah,बचत
bachahh,बचन
batoowaaah,बटुवा
bahr,बर
bahalla,बहाल
balaah,बाला
beegulh,बिगुल
weruah,बिरुवा
bhandraah,भन्डार
bharooshaah,भरोसा
bhuwanah,भवन
bhuwana,भुवन
bhoogool,भूगोल
bhumikah,भूमिका
mangalaaah,मंगल
makalhaa,मकल
makhanahhh,मखन
maganah,मगन
manjarrah,मञ्जरी
maneeah,मणि
madatt,मदत
madanahaa,मदन
madhuah,मधु
mannah,मन
manishaah,मनीषा
mamataah,ममता
mayurah,मयूर
malamah,मलम
masalhaa,मसला
maahaa,मह
mahalh,महल
mahemah,महिमा
manikahh,माणिक
manakah,मानक
manabhaa,मानव
mayalaa,मायालु
malah,माला
maalea,माली
mithasah,मिठास
meelannah,मिलन
mesil,मिसिल
miitw,मीत
moonaah,मुना
munaalah,मुनाल
muralah,मुरली
moolu,मुलुक
muhanaah,मुहान
muharah,मुहार
maidanahh,मैदान
mainah,मैना
mootoo,मोती
moharrah,मोहर
mauriyaa,मौरी
mauleekah,मौलिक
mausamahh,मौसम
yantriiha,यन्त्र
yaatriyaa,यात्री
yugallh,युगल
yubaaahh,युवा
yogaaa,योग
yojanahh,योजना
rachanaha,रचना
rajathh,रजत
ratnahh,रत्न
ramanaah,रमण
raamaah,रमा
rabiiyaa,रवि
rashmiiya,रश्मि
riwaja,रिवाज
rupakkh,रुपक
rekaah,रेखा
reshamaah,रेसम
rohinyaa,रोहिणी
raunakaa,रौनक
laganahhh,लगन
lataaah,लता
lawna,लवण
lahanaah,लहना
laharaha,लहर
lakshaah,लक्ष
laankurii,लाँकुरी
laabhaa,लाभ
laleee,लाली
loochanaa,लोचन
ojanahh,ओजन
bikasha,विकास
vijayaah,विजय
vignan,विज्ञान
vedhya,विद्या
vidhanna,विधान
vinmar,विनम्र
vinayah,विनय
bipanah,विपना
beepula,विपुल
vivida,विविध
bibekaa,विवेक
bishaalaa,विशाल
beehan,विहानी
brikshaah,वृक्ष
shayanaa,शयन
shaanaa,शान
shaantii,शान्ति
shaaliyaa,शालीन
shikshaah,शिक्षा
sheeraahh,शिर
sheetal,शीतल
shubhaa,शुभ
shaailiya,शैली
sangamaa,संगम
samyyog,संयोग
sakalaaah,सकल
saakhaa,सखा
shaguna,सगुन
sagolah,सगोल
saganna,सघन
sachitaa,सचेत
sajagga,सजग
saatikka,सटीक
sathhaa,सतह
sathya,सत्य
sadanaa,सदन
sandooka,सन्दुक
sandehya,सन्ध्या
sapaanah,सपना
safalah,सफल
safaaah,सफा
safedhh,सफेद
samataahh,समता
samaajaaahh,समाज
samep,समीप
samiraah,समीर
saraa,सरल
sarak,सरल
sabbal,सवल
saharaaah,सहारा
sandhaaah,साँध
shaaita,साइत
shaakaar,साकार
saakh,साख
shaagarr,सागर
sajjhaa,साझा
shaathi,साथी
sadha,सादा
sadhanaa,साधना
saarathii,सारथी
saahasah,साहस
sakshii,साक्षी
sindhua,सिन्धु
syp,सिप
shimal,सिमल
simaana,सिमाना
simriik,सिम्रिक
sirany,सिरानी
sirjanah,सिर्जना
shuukha,सुख
sugandhah,सुगन्ध
sugamaa,सुगम
shudinn,सुदिन
sudepah,सुदीप
sudhhaaa,सुधार
soonn,सुन
sunoula,सुनौलो
sundherh,सुन्दर
sumanaa,सुमन
sumargar,सुमार्ग
sumukhah,सुमुख
suyogaa,सुयोग
surajj,सुरज
suarakshya,सुरक्षा
sulavha,सुलभ
suwrna,सुवर्ण
subidhah,सुविधा
shusill,सुशील
sewahh,सेवा
saugaat,सौगात
harenn,हरिण
hareit,हरित
hawelli,हवेली
hakime,हाकिम
haridk,हार्दिक
ksamata,क्षमता
giyan,ज्ञान
akhind,अखण्ड
aghooaa,अगुवा
agraaja,अग्रज
azaya,अजय
azar,अजर
atallaa,अटल
attithi,अतिथी
atuhle,अतुल
athnha,अथाह
ananthaa,अनन्त
anuzha,अनुज
apaaer,अपार
apurbaa,अपुर्ब
abhaiyya,अभय
ammaar,अमर
amaalu,अमल
aarun,अरुण
arpanah,अर्पण
ashaalaa,असल
akshiyarah,अक्षर
agan,आँगन
aanchaal,आँचल
aakaarah,आकार
akaasha,आकाश
aadhaar,आदर
aadarshh,आदर्श
adhaara,आधार
aamulah,आमूल
aayaahm,आयाम
aarjhan,आर्जन
aalokh,आलोक
aawaash,आवास
ashaah,आशा
aashanh,आसन
aasthah,आस्था
inamhh,इनाम
uttham,उत्तम
udaayaa,उदय
udarr,उदार
unathii,उन्नती
umannga,उमंग
ushha,उषा
oorjaa,ऊर्जा
eektaa,एकता
kanntah,कण्ठ
kadaam,कदम
kadhharh,कदर
kapiln,कपिल
kaapoor,कपुर
kaamol,कमल
kaarunaa,करुणा
kallamh,कलम
kalaaaha,कला
kabbhi,कवि
kawitaaah,कविता
kasamhh,कसम
kabbya,काब्य
kaamnaah,कामना
kineraa,किनारा
kiranha,किरण
kellaa,किल्ला
keerthii,कीर्ति
kunza,कुञ्ज
kushaalh,कुशल
kusummh,कुसुम
kriphaa,कृपा
khesher,केशर
koilya,कोइली
koopila,कोपिला
khajhna,खजाना
khaneej,खनिज
khaany,खानी
gagahn,गगन
gamalaaah,गमला
gehanaa,गहना
gaajjal,गाजल
gataa,गाथा
gurasa,गुराँस
grihaahh,गृह
goochhar,गोचर
gorasaah,गोरस
gorettah,गोरेटो
gauthalii,गौँथली
gaurava,गौरव
ghumtiyy,घुम्ती
chhakra,चक्र
chandhra,चन्द्र
chamkha,चमक
chamali,चमेली
charane,चरण
chhaandani,चाँदनी
chaandhei,चाँदी
chhaahana,चाहना
chhithra,चित्र
chiraghh,चिराग
chhirayu,चिरायु
chettan,चेतन
chehrae,चेहरा
chautarry,चौतारी
chavi,छवि
chhaariyy,छहारी
chhaataah,छाता
chayyaa,छायाँ
chhimeke,छिमेकी
jantahaa,जनता
jamunn,जमिन
jamunaaahh,जमुना
jaraiah,जरायो
jalhaa,जल
jahaajh,जहाज
jagritah,जागृति
jaateeah,जाती
jeewan,जीवन
jooraa,जोर
jharanah,झरना
dabblii,डबली
daalii,डाली
telau,तलाउ
talaiyaa,तलैया
taja,तेज
thaal,थाली
thoongo,थुँगो
thailiya,थैली
darpnha,दर्पण
darshannn,दर्शन
dallana,दलान
deeyaloh,दियालो
deelahhh,दिल
diwahh,दिवस
deewhah,दिवा
deekshhah,दीक्षा
dipaahh,दीप
dobaanhh,दोभान
drawbya,द्रव्य
dhannna,धन
dhanesee,धनेश
dhairaa,धैर्य
naksathraah,नक्षत्र
nagaraah,नगर
najirhh,नजिर
naavah,नभ
namanaaahh,नमन
namunnah,नमुना
nayanaahh,नयन
naramaahh,नरम
naharrah,नहर
nakhaah,नाका
nikaat,निकट
nikshaa,निकास
neegamaah,निगम
neewasa,निवास
neemaa,नियम
nirmalah,निर्मल
netraahhh,नेत्र
nyaayaah,न्याय
pannah,पन्ना
parea,परी
pawanaah,पवन
praagati,प्रगति
pranyaha,प्रणय
pradipa,प्रदीप
praballh,प्रबल
prabhaawhh,प्रभाव
prayasaha,प्रयास
preetyaa,प्रीति
premaah,प्रेम
pragyaaahhh,प्रज्ञा
fatikahh,फटिक
phoolah,फूल
bagahlh,बगल
baganahh,बगान
bachaa,बचत
bachannah,बचन
batuwahaah,बटुवा
baah,बर
bahallh,बहाल
balaha,बाला
bigoolh,बिगुल
beeruhaa,बिरुवा
maahh,मह
mitaaw,मीत
mayan,मैना
moota,मोती
yatriyah,यात्री
yoogalah,युगल
yogaaah,योग
rammaa,रमा
rabiyaa,रवि
rashmaah,रश्मि
reewasaah,रिवाज
rekhah,रेखा
lawanah,लवण
lahrh,लहर
lakoori,लाँकुरी
laabhaah,लाभ
lalii,लाली
ojanha,ओजन
veekash,विकास
vijayaa,विजय
vignaan,विज्ञान
vedyaa,विद्या
vydhana,विधान
vinahhh,विनम्र
vinayaa,विनय
bipanaa,विपना
beepulah,विपुल
vividha,विविध
bivekaa,विवेक
bishaalah,विशाल
beehanaa,विहानी
shayaanaa,शयन
shaannaa,शान
shaantah,शान्ति
shikshyaaah,शिक्षा
shitalaa,शीतल
shuvahaa,शुभ
shaalii,शैली
sangamaah,संगम
sakalyaa,सकल
shakhaaah,सखा
sagunh,सगुन
shagoolah,सगोल
saghnaa,सघन
sachitaaah,सचेत
shajagga,सजग
satikah,सटीक
sataah,सतह
satyaaah,सत्य
sadanah,सदन
sandukkah,सन्दुक
sandhyahh,सन्ध्या
sapanaaahh,सपना
safallaa,सफल
shafaah,सफा
samiipah,समीप
samiiraah,समीर
saarala,सरल
sabalh,सवल
sahraah,सहारा
sandhhaah,साँध
saaaitaa,साइत
shakaara,साकार
saakhah,साख
sagarrh,सागर
sajjhahh,साझा
shaathee,साथी
sadhha,सादा
saadhaa,साधना
sarathiya,सारथी
saahass,साहस
sakshiaa,साक्षी
sindhhuua,सिन्धु
sheep,सिप
semal,सिमल
simannaah,सिमाना
simrikah,सिम्रिक
siraniaa,सिरानी
sirjani,सिर्जना
sukah,सुख
sugamma,सुगम
sudinha,सुदिन
sudharrh,सुधार
suuh,सुन
sunauloa,सुनौलो
sundharaa,सुन्दर
sumanah,सुमन
sumarghaah,सुमार्ग
sumukhahh,सुमुख
suyoghh,सुयोग
suraaa,सुरज
surakhya,सुरक्षा
sulvah,सुलभ
suwarn,सुवर्ण
subidhh,सुविधा
sushilaa,सुशील
sewaahh,सेवा
saugt,सौगात
harenh,हरिण
hareat,हरित
hawli,हवेली
hakimah,हाकिम
hardi,हार्दिक
kshamataa,क्षमता
gyen,ज्ञान
akhadaa,अखण्ड
agooa,अगुवा
agrajha,अग्रज
ajyaa,अजय
ajra,अजर
atila,अटल
atithee,अतिथी
atoola,अतुल
athanae,अथाह
ananthah,अनन्त
anoujaa,अनुज
aphaar,अपार
apoorrba,अपुर्ब
abhaayaa,अभय
amahr,अमर
amaala,अमल
aarunn,अरुण
aarpan,अर्पण
ashhallaa,असल
akshiyarrr,अक्षर
aanggann,आँगन
aanchaala,आँचल
akaarh,आकार
aakaasah,आकाश
aadhara,आदर
aadarsah,आदर्श
aadhahr,आधार
aamoolah,आमूल
ayaam,आयाम
arjana,आर्जन
aalokkah,आलोक
aawashah,आवास
aasah,आशा
ashaan,आसन
aastha,आस्था
inamaa,इनाम
utthammm,उत्तम
udaiyah,उदय
udahrh,उदार
unnathee,उन्नती
umangah,उमंग
ooshah,उषा
urjaaaha,ऊर्जा
ektahh,एकता
kantaah,कण्ठ
kaadum,कदम
kaaddar,कदर
kaapil,कपिल
kapuraah,कपुर
kamaall,कमल
karoonah,करुणा
kaallam,कलम
kallaah,कला
kaavi,कवि
kaavita,कविता
kaassam,कसम
kaavyah,काब्य
kaamanaaah,कामना
keneraa,किनारा
keerana,किरण
killaah,किल्ला
keertiha,कीर्ति
kunnja,कुञ्ज
kussoon,कुसुम
kriphah,कृपा
keshahr,केशर
koille,कोइली
kopla,कोपिला
khajan,खजाना
khhaniij,खनिज
khaaniy,खानी
gaagann,गगन
gaamalla,गमला
gahnaah,गहना
gaajell,गाजल
gaathhaa,गाथा
guraansa,गुराँस
grhha,गृह
gochaaar,गोचर
gorhasaa,गोरस
goreethoo,गोरेटो
gaunthaley,गौँथली
gaurv,गौरव
chhakraa,चक्र
moon,चन्द्र
chamkaah,चमक
chamale,चमेली
charaanh,चरण
chaandne,चाँदनी
chaandhi,चाँदी
chahanaah,चाहना
chitrhaa,चित्र
cheeragh,चिराग
cheeraayuh,चिरायु
cheten,चेतन
chhehra,चेहरा
chautarree,चौतारी
chavii,छवि
chhaare,छहारी
chhathaa,छाता
chaayaaah,छायाँ
cheemi,छिमेकी
jamen,जमिन
jamunahaa,जमुना
jahhazz,जहाज
jeebann,जीवन
jorha,जोर
jhharna,झरना
daalyah,डाली
teleu,तलाउ
talee,थाली
thoongoh,थुँगो
thailey,थैली
darpanahhh,दर्पण
darshanna,दर्शन
dalnaah,दलान
diyalou,दियालो
dilaaahh,दिल
diwasaah,दिवस
deewaahh,दिवा
deekshaahh,दीक्षा
deppah,दीप
dobahh,दोभान
drabyyah,द्रव्य
dhanahh,धन
dhaneshaa,धनेश
dhairyahh,धैर्य
nakshataa,नक्षत्र
nagaraaahh,नगर
najirrr,नजिर
navaahh,नभ
nikathh,निकट
niyamaa,नियम
praagatee,प्रगति
phoolaaa,फूल
bachathhh,बचत
wahr,बर
lankurii,लाँकुरी
laabhaaa,लाभ
bikashaa,विकास
beejayaa,विजय
viggyaan,विज्ञान
vidhaayaa,विद्या
vidhaani,विधान
